time,asset,netValue
2012-06-19 00:00:00,1666148985.0,16.66148985
2012-06-20 00:00:00,1662163690.0,16.6216369
2012-06-21 00:00:00,1640758082.0,16.40758082
2012-06-25 00:00:00,1602129876.0,16.02129876
2012-06-26 00:00:00,1599926211.0,15.99926211
2012-06-27 00:00:00,1589080440.0,15.8908044
2012-06-28 00:00:00,1563342303.0,15.63342303
2012-06-29 00:00:00,1577152577.0,15.77152577
2012-07-02 00:00:00,1590592126.0,15.90592126
2012-07-03 00:00:00,1593732588.0,15.93732588
2012-07-04 00:00:00,1592813461.0,15.92813461
2012-07-05 00:00:00,1556434984.0,15.56434984
2012-07-06 00:00:00,1581330687.0,15.81330687
2012-07-09 00:00:00,1535373928.0,15.35373928
2012-07-10 00:00:00,1526714821.0,15.26714821
2012-07-11 00:00:00,1534568398.0,15.34568398
2012-07-12 00:00:00,1551082572.0,15.51082572
2012-07-13 00:00:00,1541093626.0,15.41093626
2012-07-16 00:00:00,1486591614.0,14.86591614
2012-07-17 00:00:00,1507372019.0,15.07372019
2012-07-18 00:00:00,1528283946.0,15.28283946
2012-07-19 00:00:00,1554039828.0,15.54039828
2012-07-20 00:00:00,1546755811.0,15.46755811
2012-07-23 00:00:00,1531612559.0,15.31612559
2012-07-24 00:00:00,1541823821.0,15.41823821
2012-07-25 00:00:00,1527695846.0,15.27695846
2012-07-26 00:00:00,1507265814.0,15.07265814
2012-07-27 00:00:00,1503340344.0,15.03340344
2012-07-30 00:00:00,1456634895.0,14.56634895
2012-07-31 00:00:00,1420018633.0,14.20018633
2012-08-01 00:00:00,1431532556.0,14.31532556
2012-08-02 00:00:00,1420705946.0,14.20705946
2012-08-03 00:00:00,1449792150.0,14.4979215
2012-08-06 00:00:00,1487851726.0,14.87851726
2012-08-07 00:00:00,1507319972.0,15.07319972
2012-08-08 00:00:00,1501409443.0,15.01409443
2012-08-09 00:00:00,1522281959.0,15.22281959
2012-08-10 00:00:00,1520106780.0,15.2010678
2012-08-13 00:00:00,1487800772.0,14.87800772
2012-08-14 00:00:00,1503290968.0,15.03290968
2012-08-15 00:00:00,1487630901.0,14.87630901
2012-08-16 00:00:00,1476047476.0,14.76047476
2012-08-17 00:00:00,1478699764.0,14.78699764
2012-08-20 00:00:00,1477813268.0,14.77813268
2012-08-21 00:00:00,1504725668.0,15.04725668
2012-08-22 00:00:00,1499518856.0,14.99518856
2012-08-23 00:00:00,1513951891.0,15.13951891
2012-08-24 00:00:00,1483940279.0,14.83940279
2012-08-27 00:00:00,1454266773.0,14.54266773
2012-08-28 00:00:00,1466330609.0,14.66330609
2012-08-29 00:00:00,1452944108.0,14.52944108
2012-08-30 00:00:00,1426471453.0,14.26471453
2012-08-31 00:00:00,1426286572.7392368,14.262865727392368
2012-09-03 00:00:00,1444382084.0564194,14.443820840564193
2012-09-04 00:00:00,1428751795.0,14.28751795
