                  »_Éî300 (399300),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
      Ê±_ä,    ¿ªÅÌ,    _î¸ß,    _îµÍ,    ÊÕÅÌ,         _É_»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2007/07/30,4305.18,4426.31,4303.73,4410.3,75441584,4287.49,4097.03,3925.78,3902.81,           ,0,75441584,69328288,59597688,121.8,57.47,128.65
 2007/07/31,4402.52,4467.65,4359.59,4460.56,71375040,4347.33,4164.12,3957.2,3915.72,           ,0,71375040,68385152,63479808,140.04,73.99,132.1
 2007/08/01,4479.3,4496.25,4271.06,4290.48,79361664,4354.33,4212.41,3984.54,3925.54,           ,0,79361664,71337928,66818392,139.16,87.02,104.28
 2007/08/02,4311.6,4449.4,4303.98,4436.19,62887536,4380.93,4275.33,4029.48,3937.4,           ,0,62887536,70817384,70081296,148.52,99.32,98.39
 2007/08/03,4472.89,4599.25,4472.89,4598.38,78190472,4439.18,4337.98,4073.88,3952.33,           ,0,78190472,73451256,72373232,167.09,112.88,108.43
 2007/08/06,4642.78,4704.19,4623.49,4703.98,76164272,4497.92,4392.7,4118.02,3968.49,           ,0,76164272,73595800,71462040,188.16,127.93,120.46
 2007/08/07,4715.39,4771.58,4634.87,4724.55,83847136,4550.72,4449.02,4165.46,3987.15,           ,0,83847136,76090216,72237680,204.17,143.18,121.98
 2007/08/08,4680.07,4741.45,4579.4,4668.09,88988000,4626.24,4490.29,4209.38,4003.28,           ,0,88988000,78015480,74676704,209.88,156.52,106.72
 2007/08/09,4666.42,4779.14,4666.2,4777.29,72025784,4694.46,4537.7,4257.39,4019.93,           ,0,72025784,79843136,75330256,220.67,169.35,102.64
 2007/08/10,4765.85,4771.61,4631.04,4726.68,74962880,4720.12,4579.65,4302.72,4035.76,           ,0,74962880,79197616,76324440,222.57,179.99,85.16
 2007/08/13,4724.52,4767.08,4663.2,4721.19,85763168,4723.56,4610.74,4353.88,4050.59,           ,0,85763168,81117392,77356592,221.09,188.21,65.75
 2007/08/14,4721.45,4803.57,4704.15,4795.57,61157912,4737.76,4644.24,4404.18,4066.01,           ,0,61157912,76579552,76334880,223.34,195.24,56.21
 2007/08/15,4804.68,4836.59,4697.97,4798.75,63466428,4763.9,4695.07,4453.74,4080.34,           ,0,63466428,71475232,74745360,222.82,200.76,44.12
 2007/08/16,4772.36,4772.97,4665.21,4721.94,63594792,4752.83,4723.64,4499.48,4093.71,           ,0,63594792,69789040,74816088,213.74,203.35,20.77
 2007/08/17,4694.2,4774.99,4616.97,4626.58,63652120,4732.81,4726.46,4532.22,4104.4,           ,0,63652120,67526880,73362248,196.58,202,-10.83
 2007/08/20,4749.2,4885.83,4747.27,4885.43,67812208,4765.65,4744.61,4568.65,4117.94,           ,0,67812208,63936692,72527040,201.55,201.91,-0.72
 2007/08/21,4915.52,4995.53,4909.84,4972.71,74440592,4801.08,4769.42,4609.22,4131.35,           ,0,74440592,66593228,71586392,210.1,203.55,13.12
 2007/08/22,4899.93,5075.89,4887.14,5051.69,74028928,4851.67,4807.78,4649.03,4150.77,           ,0,74028928,68705728,70090480,220.71,206.98,27.47
 2007/08/23,5075.51,5154.85,5028.12,5135.93,68051880,4934.47,4843.65,4690.67,4170.9,           ,0,68051880,69597144,69693088,233.23,212.23,42
 2007/08/24,5161.15,5231.15,5158.03,5217.58,73769872,5052.67,4892.74,4736.19,4194.46,           ,0,73769872,71620696,69573792,246.9,219.16,55.46
 2007/08/27,5250.62,5296.57,5191.28,5243.15,82631456,5124.21,4944.93,4777.84,4223.33,           ,0,82631456,74584544,69260616,256.83,226.7,60.26
 2007/08/28,5220.64,5270.3,5136.61,5251.77,75066792,5180.02,4990.55,4817.4,4250.28,           ,0,75066792,74709784,70651504,262.37,233.83,57.07
 2007/08/29,5215.65,5283.33,5138.34,5171.82,72929456,5204.05,5027.86,4861.46,4275.18,           ,0,72929456,74489888,71597808,257.34,238.53,37.62
 2007/08/30,5193.73,5247.57,5176,5241.23,67298488,5225.11,5079.79,4901.72,4299.16,           ,0,67298488,74339216,71968176,256.01,242.03,27.96
 2007/08/31,5255.09,5307.42,5219.99,5296.81,66780356,5240.96,5146.81,4936.64,4323.48,           ,0,66780356,72941312,72281000,256.48,244.92,23.12
 2007/09/03,5335.05,5433.75,5335.05,5419.17,82849168,5276.16,5200.19,4972.4,4348.27,           ,0,82849168,72984848,73784696,263.69,248.67,30.03
 2007/09/04,5421.25,5429.21,5333.49,5360.33,79914832,5297.87,5238.95,5004.19,4370.34,           ,0,79914832,73954464,74332120,261.63,251.26,20.74
 2007/09/05,5357.55,5389.33,5265.06,5363.25,65364904,5336.16,5270.1,5038.94,4391.09,           ,0,65364904,72441552,73465720,257.28,252.47,9.62
 2007/09/06,5389.49,5448.84,5365.5,5412.04,70608576,5370.32,5297.71,5070.68,4413.36,           ,0,70608576,73103568,73721392,254.83,252.94,3.77
 2007/09/07,5382.91,5402.71,5284.65,5294.79,79298880,5369.92,5305.44,5099.09,4433.28,           ,0,79298880,75607272,74274288,240.65,250.48,-19.67
 2007/09/10,5226.74,5380.46,5182.1,5377.22,65095672,5361.53,5318.84,5131.89,4452.44,           ,0,65095672,72056576,72520712,233.37,247.06,-27.38
 2007/09/11,5384.56,5414,5104.35,5124.09,68806688,5314.28,5306.08,5148.31,4466.96,           ,0,68806688,69834944,71894704,204.82,238.61,-67.59
 2007/09/12,5102.58,5212.65,5059.46,5202.86,61572252,5282.2,5309.18,5168.52,4484.38,           ,0,61572252,69076416,70758984,186.4,228.17,-83.54
 2007/09/13,5230.65,5351.58,5212.03,5349.97,59746928,5269.79,5320.05,5199.92,4503.59,           ,0,59746928,66904084,70003824,181.58,218.85,-74.55
 2007/09/14,5362.46,5405.85,5274.22,5397.28,60295624,5290.28,5330.1,5238.46,4526.02,           ,0,60295624,63103432,69355352,179.5,210.98,-62.95
 2007/09/17,5389.5,5504.77,5387.68,5498.91,69403136,5314.62,5338.07,5269.13,4553.05,           ,0,69403136,63964924,68010752,183.94,205.57,-43.26
 2007/09/18,5524.1,5533.53,5405.18,5476.84,71621808,5385.17,5349.73,5294.34,4578.86,           ,0,71621808,64527948,67181448,183.56,201.17,-35.22
 2007/09/19,5487.38,5498.59,5385.42,5419.27,55880064,5428.45,5355.33,5312.72,4601.84,           ,0,55880064,63389512,66232964,176.58,196.25,-39.35
 2007/09/20,5436.64,5501.4,5430.31,5494.92,56712136,5457.44,5363.62,5330.67,4629.11,           ,0,56712136,62782552,64843320,175.13,192.03,-33.79
 2007/09/21,5508.5,5516.11,5357.5,5468.1,61106356,5471.61,5380.95,5343.19,4657.51,           ,0,61106356,62944700,63024068,169.86,187.59,-35.47
 2007/09/24,5481.38,5541.13,5400.68,5513.9,54184816,5474.61,5394.61,5356.73,4686.78,           ,0,54184816,59901036,61932980,167.45,183.57,-32.23
 2007/09/25,5524.02,5540.87,5423.52,5454.62,45326232,5470.16,5427.67,5366.87,4713.82,           ,0,45326232,54641920,59584936,158.93,178.64,-39.42
 2007/09/26,5433.63,5489.86,5338.31,5361.02,39171156,5458.51,5443.48,5376.33,4740.78,           ,0,39171156,51300140,57344824,142.97,171.5,-57.07
 2007/09/27,5364.53,5429.05,5338.04,5427.66,33759056,5445.06,5451.25,5385.65,4772.28,           ,0,33759056,46709524,54746040,134.15,164.03,-59.76
 2007/09/28,5479.85,5590.85,5479.85,5580.81,48514620,5467.6,5469.6,5399.85,4803.46,           ,0,48514620,44191176,53567936,137.93,158.81,-41.76
 2007/10/08,5703.28,5715.91,5617.1,5653.14,66449704,5495.45,5485.03,5411.55,4833.99,           ,0,66449704,46644152,53272596,145.09,156.07,-21.95
 2007/10/09,5638.63,5682.97,5582.77,5675.93,53633488,5539.71,5504.94,5427.33,4865.66,           ,0,53633488,48305604,51473764,150.87,155.03,-8.32
 2007/10/10,5694.99,5776.21,5653.79,5685.76,63994456,5604.66,5531.59,5443.46,4897.26,           ,0,63994456,53270264,52285200,154.46,154.92,-0.91
 2007/10/11,5695.13,5761.22,5650.1,5760.08,65141100,5671.14,5558.1,5460.86,4929.64,           ,0,65141100,59546672,53128100,161.44,156.22,10.44
 2007/10/12,5777.9,5796.28,5485.56,5737.22,78001064,5702.43,5585.01,5482.98,4961.6,           ,0,78001064,65443964,54817568,163.25,157.63,11.24
 2007/10/15,5761.87,5824.98,5690.07,5821.45,70682112,5736.09,5615.77,5505.19,4996.99,           ,0,70682112,66290444,56467300,169.52,160,19.03
 2007/10/16,5851.54,5885.48,5815.61,5877.2,64692048,5776.34,5658.03,5542.85,5031.78,           ,0,64692048,68502160,58403880,176.95,163.39,27.11
 2007/10/17,5862.38,5891.72,5797.61,5824.12,48869768,5804.01,5704.34,5573.91,5065.39,           ,0,48869768,65477220,59373740,176.52,166.02,21
 2007/10/18,5813.24,5813.24,5593.99,5615.75,48595632,5775.15,5723.15,5587.2,5095.53,           ,0,48595632,62168124,60857400,157.55,164.33,-13.55
 2007/10/19,5651.03,5711.5,5563.78,5614.06,38466456,5750.52,5726.47,5598.04,5122.9,           ,0,38466456,54261204,59852584,140.76,159.61,-37.71
 2007/10/22,5543.79,5594.5,5465.85,5472.68,35867500,5680.76,5708.43,5596.73,5144.84,           ,0,35867500,47298280,56794364,114.72,150.63,-71.83
 2007/10/23,5467.83,5541.96,5373.05,5540.09,41896800,5613.34,5694.84,5599.89,5167.82,           ,0,41896800,42739232,55620692,98.39,140.18,-83.59
 2007/10/24,5564.48,5644.97,5553.33,5588.01,44661240,5566.12,5685.07,5608.33,5190.03,           ,0,44661240,41897524,53687372,88.29,129.81,-83.02
 2007/10/25,5549.66,5556.55,5312.85,5333.79,50821704,5509.73,5642.44,5600.27,5207.2,           ,0,50821704,42342740,52255432,59.1,115.67,-113.13
 2007/10/26,5279.1,5428.58,5266.37,5394.81,35895964,5465.88,5608.2,5596.6,5225.33,           ,0,35895964,41828640,48044924,40.42,100.62,-120.39
 2007/10/29,5428.68,5509.35,5428.68,5508.36,35233976,5473.01,5576.89,5596.33,5243.63,           ,0,35233976,41701936,44500108,34.39,87.37,-105.97
 2007/10/30,5529.96,5597.27,5467.52,5596.07,39193920,5484.21,5548.77,5603.4,5262.56,           ,0,39193920,41161360,41950296,36.26,77.15,-81.77
 2007/10/31,5663.76,5691.87,5590.54,5688.54,50329468,5504.31,5535.22,5619.78,5285.86,           ,0,50329468,42295008,42096264,44.69,70.66,-51.93
 2007/11/01,5701.49,5702.21,5604.79,5605.23,46612480,5558.6,5534.16,5628.66,5305.34,           ,0,46612480,41453160,41897952,44.15,65.36,-42.42
 2007/11/02,5514.85,5565.66,5448.99,5472.93,43289500,5574.23,5520.05,5623.26,5319.92,           ,0,43289500,42931868,42380256,32.66,58.82,-52.31
 2007/11/05,5438.81,5494.62,5333.38,5360.31,33695016,5544.62,5508.81,5608.62,5330.86,           ,0,33695016,42624076,42163008,14.3,49.91,-71.22
 2007/11/06,5331.31,5406.1,5295.79,5317.55,27057854,5488.91,5486.56,5590.7,5340.74,           ,0,27057854,40196864,40679112,-3.65,39.2,-85.7
 2007/11/07,5348.56,5388.64,5231.61,5350.63,30061348,5421.33,5462.82,5573.94,5352.11,           ,0,30061348,36143240,39219124,-15.04,28.35,-86.78
 2007/11/08,5321.86,5321.86,5090.96,5093.67,36054892,5319.02,5438.81,5540.62,5357.39,           ,0,36054892,34031720,37742440,-44.29,13.83,-116.22
 2007/11/09,5042.76,5129.11,4962.3,5040.52,34583824,5232.54,5403.38,5505.79,5362.62,           ,0,34583824,32290586,37611228,-70.94,-3.13,-135.62
 2007/11/12,4916.82,5018.11,4795.43,4978.25,38413920,5156.12,5350.37,5463.63,5366.9,           ,0,38413920,33234368,37929224,-95.98,-21.7,-148.56
 2007/11/13,5024.52,5082.64,4866.16,4939.24,36862080,5080.46,5284.69,5416.73,5369.3,           ,0,36862080,35195212,37696040,-117.61,-40.88,-153.46
 2007/11/14,5013.78,5147.01,4924.82,5145.89,35231544,5039.51,5230.42,5382.82,5375.08,           ,0,35231544,36229252,36186244,-116.74,-56.05,-121.37
 2007/11/15,5129.81,5170.97,5069.52,5081.11,31759464,5037,5178.01,5356.09,5381.07,           ,0,31759464,35370168,34700944,-119.89,-68.82,-102.14
 2007/11/16,4999.84,5021.71,4917.49,5007.66,23310992,5030.43,5131.48,5325.77,5387.42,           ,0,23310992,33115600,32703094,-126.85,-80.43,-92.85
 2007/11/19,5017.4,5033.95,4968.73,4994.42,25548100,5033.66,5094.89,5301.85,5389.24,           ,0,25548100,30542436,31888402,-131.92,-90.72,-82.39
 2007/11/20,4964.56,5099.52,4916.47,5069.38,33562712,5059.69,5070.08,5278.32,5390.85,           ,0,33562712,29882562,32538888,-128.4,-98.26,-60.29
 2007/11/21,5087.25,5135.25,4993.29,4997.62,26803122,5030.04,5034.78,5248.8,5389.95,           ,0,26803122,28196878,32213064,-129.91,-104.59,-50.64
 2007/11/22,4902.63,4949.33,4759.91,4772.62,26507716,4968.34,5002.67,5220.74,5383.89,           ,0,26507716,27146528,31258348,-147.56,-113.19,-68.75
 2007/11/23,4733.37,4857.05,4711.79,4856.16,20146304,4938.04,4984.23,5193.81,5377.87,           ,0,20146304,26513590,29814596,-153.04,-121.16,-63.78
 2007/11/26,4931.6,4954.18,4795.35,4800.08,23622276,4899.17,4966.42,5158.39,5370.48,           ,0,23622276,26128426,28335432,-160.07,-128.94,-62.26
 2007/11/27,4759.01,4806.83,4708.8,4711.15,20886840,4827.53,4943.61,5114.15,5361.47,           ,0,20886840,23593252,26737908,-170.84,-137.32,-67.05
 2007/11/28,4724.47,4760.66,4619.51,4648.75,22482368,4757.75,4893.9,5062.16,5352.76,           ,0,22482368,22729100,25462990,-182.32,-146.32,-71.99
 2007/11/29,4708.38,4847.58,4637.48,4842.07,36872992,4771.64,4869.99,5024,5346.1,           ,0,36872992,24802156,25974342,-173.8,-151.82,-43.98
 2007/11/30,4841.08,4841.08,4723.79,4737.41,29383696,4747.89,4842.97,4987.22,5336.78,           ,0,29383696,26649634,26581612,-173.5,-156.15,-34.7
 2007/12/03,4714.92,4809.27,4689.52,4772.67,22255934,4742.41,4820.79,4957.84,5326,           ,0,22255934,26376366,26252396,-168.48,-158.62,-19.72
 2007/12/04,4786.64,4886.58,4786.64,4829.21,22643592,4766.02,4796.77,4933.43,5317.15,           ,0,22643592,26727716,25160484,-158.11,-158.52,0.81
 2007/12/05,4829.95,4970.17,4815.61,4965.95,31769164,4829.46,4793.61,4914.19,5310.53,           ,0,31769164,28585076,25657088,-137.28,-154.27,33.98
 2007/12/06,4986.25,4999.93,4928.13,4971.06,23711592,4855.26,4813.45,4908.06,5303.18,           ,0,23711592,25952796,25377476,-118.98,-147.21,56.46
 2007/12/07,4979.84,5041.78,4977.87,5041.35,27198224,4916.05,4831.97,4908.1,5298.96,           ,0,27198224,25515702,26082668,-97.69,-137.31,79.24
 2007/12/10,4961.67,5138.69,4944.83,5133.56,42780692,4988.23,4865.32,4915.87,5294.9,           ,0,42780692,29620652,27998510,-72.54,-124.35,103.64
 2007/12/11,5162.09,5181.41,5068.03,5140,40586456,5050.38,4908.2,4925.91,5295.16,           ,0,40586456,33209226,29968472,-51.49,-109.78,116.59
 2007/12/12,5108.58,5130.72,5033.72,5077.39,39828252,5072.67,4951.07,4922.48,5293.07,           ,0,39828252,34821044,31703060,-39.4,-95.71,112.6
 2007/12/13,5051.78,5067.39,4881.34,4884.3,36819592,5055.32,4955.29,4912.64,5285.31,           ,0,36819592,37442644,31697720,-44.89,-85.54,81.3
 2007/12/14,4827.39,4979.19,4800.24,4977.65,30727924,5042.58,4979.31,4911.14,5278.31,           ,0,30727924,38148584,31832142,-41.23,-76.68,70.89
 2007/12/17,4976.24,4977.57,4855.17,4857.29,37014520,4987.33,4987.78,4904.28,5267.62,           ,0,37014520,36995348,33308000,-47.5,-70.84,46.69
 2007/12/18,4827.26,4883,4799,4829.91,22930076,4925.31,4987.85,4892.31,5256.84,           ,0,22930076,33464072,33336650,-54.05,-67.49,26.87
 2007/12/19,4877.77,4961.59,4865.35,4946.29,32101858,4899.09,4985.88,4889.74,5248.96,           ,0,32101858,31918794,33369918,-49.28,-63.84,29.12
 2007/12/20,4968.03,5048.06,4935.4,5037.19,31319916,4929.67,4992.49,4902.97,5241.33,           ,0,31319916,30818858,34130752,-37.73,-58.62,41.78
 2007/12/21,5016.46,5103.77,5014.7,5101.85,37251496,4954.51,4998.54,4915.26,5235.22,           ,0,37251496,32123574,35136080,-23.1,-51.52,56.84
 2007/12/24,5142.16,5239.22,5129.6,5207.13,50319968,5024.47,5005.9,4935.61,5230.11,           ,0,50319968,34784664,35890004,-2.97,-41.81,77.68
 2007/12/25,5217.56,5244.03,5180.59,5216.81,38973704,5101.85,5013.58,4960.89,5226.15,           ,0,38973704,37993388,35728732,13.6,-30.73,88.66
 2007/12/26,5231.97,5273.14,5194.75,5265.03,41468116,5165.6,5032.34,4991.71,5224.55,           ,0,41468116,39866640,35892716,30.28,-18.52,97.62
 2007/12/27,5286.98,5367.53,5260.1,5367.53,52345016,5231.67,5080.67,5017.98,5223.54,           ,0,52345016,44071660,37445260,51.18,-4.58,111.53
 2007/12/28,5379.52,5391.67,5323.82,5338.27,45361416,5278.95,5116.73,5048.02,5219.5,           ,0,45361416,45693644,38908608,64.64,9.26,110.75
 2008/01/02,5349.76,5404.93,5283.45,5385.1,45668712,5314.55,5169.51,5078.64,5215.04,           ,0,45668712,44763392,39774028,78.18,23.05,110.27
 2008/01/03,5381.15,5422.67,5315.95,5422.03,64645880,5355.59,5228.72,5108.28,5210.8,           ,0,64645880,49897828,43945608,90.85,36.61,108.48
 2008/01/04,5430.63,5499.08,5422.46,5483.65,51746420,5399.32,5282.46,5134.17,5207.44,           ,0,51746420,51953488,45910064,104.65,50.21,108.87
 2008/01/07,5480.44,5569.15,5455.5,5556.59,53485408,5437.13,5334.4,5163.45,5204.04,           ,0,53485408,52181568,48126612,120.09,64.19,111.8
 2008/01/08,5575.95,5630.62,5485.23,5528.05,64899500,5475.08,5377.02,5187.78,5200.56,           ,0,64899500,56089184,50891416,128.54,77.06,102.96
 2008/01/09,5507.12,5614.68,5490.31,5613.76,46796872,5520.82,5417.68,5211.79,5197.1,           ,0,46796872,56314816,50539104,140.53,89.75,101.56
 2008/01/10,5631.65,5707.67,5602.59,5672.15,64229892,5570.84,5463.22,5238.4,5193.68,           ,0,64229892,56231620,53064724,152.99,102.4,101.17
 2008/01/11,5688.56,5702.57,5629.64,5699.15,56167080,5613.94,5506.63,5269.49,5191.6,           ,0,56167080,57115752,54534620,163.15,114.55,97.21
 2008/01/14,5717.52,5756.92,5679.29,5731.76,49846008,5648.97,5543.05,5311.86,5193.53,           ,0,49846008,56387872,54284720,171.86,126.01,91.7
 2008/01/15,5743.43,5754.11,5652.04,5696.45,50886608,5682.65,5578.87,5347.8,5194.9,           ,0,50886608,53585292,54837240,173.91,135.59,76.63
 2008/01/16,5642.57,5642.57,5498.39,5505.72,55774468,5661.05,5590.93,5380.22,5195.45,           ,0,55774468,55380812,55847812,158.32,140.14,36.36
 2008/01/17,5445.8,5533.65,5226.64,5365.62,61936932,5599.74,5585.29,5407.01,5192.54,           ,0,61936932,54922220,55576920,133.12,138.73,-11.23
 2008/01/18,5358.18,5419.57,5307.5,5414.47,43913004,5542.8,5578.37,5430.42,5189.65,           ,0,43913004,52471404,54793576,115.76,134.14,-36.76
 2008/01/21,5424.64,5434.35,5122.46,5145.73,47833616,5425.6,5537.29,5435.84,5186.52,           ,0,47833616,52068924,54228400,79.4,123.19,-87.58
 2008/01/22,5015.43,5032.25,4708.39,4753.87,60772692,5237.08,5459.87,5418.44,5175.84,           ,0,60772692,54046144,53815716,18.75,102.3,-167.11
 2008/01/23,4787.17,4976.27,4751.5,4975.11,55776384,5130.96,5396,5406.84,5166.95,           ,0,55776384,54046524,54713668,-11.33,79.58,-181.82
 2008/01/24,5034.53,5079.8,4926.37,5027.21,56605988,5063.28,5331.51,5397.36,5157.47,           ,0,56605988,52980336,53951280,-30.62,57.54,-176.31
 2008/01/25,5022.9,5121.41,4966.52,5077.43,47142108,4995.87,5269.34,5387.98,5147.28,           ,0,47142108,53626156,53048780,-41.37,37.75,-158.25
 2008/01/28,5038.51,5038.51,4711.28,4731.88,41425284,4913.1,5169.35,5356.2,5132.73,           ,0,41425284,52344492,52206708,-76.89,14.83,-183.43
 2008/01/29,4742.9,4845.66,4688.73,4762.08,29062256,4914.74,5075.91,5327.39,5120.88,           ,0,29062256,46002404,50024272,-101.43,-8.43,-186.02
 2008/01/30,4817.16,4858.1,4606.14,4710.65,34098976,4861.85,4996.41,5293.67,5110.05,           ,0,34098976,41666924,47856724,-123.61,-31.46,-184.29
 2008/01/31,4693.61,4733.7,4614.28,4620.4,30852580,4780.49,4921.88,5253.59,5098.43,           ,0,30852580,36516240,44748288,-146.77,-54.53,-184.5
 2008/02/01,4623.62,4660.99,4414.12,4571.94,35125528,4679.39,4837.63,5208,5085.45,           ,0,35125528,34112924,43869540,-167.12,-77.04,-180.15
 2008/02/04,4695.55,4951.25,4695.55,4950.12,40953144,4723.04,4818.07,5177.68,5083.06,           ,0,40953144,34018496,43181496,-150.98,-91.83,-118.3
 2008/02/05,4942.88,4995.57,4878.12,4921.83,32796356,4754.99,4834.87,5147.37,5081.08,           ,0,32796356,34765316,40383860,-138.88,-101.24,-75.27
 2008/02/13,4858.81,4883.24,4785.8,4816.08,21475660,4776.07,4818.96,5107.48,5078.38,           ,0,21475660,32240654,36953788,-136.25,-108.24,-56.01
 2008/02/14,4858.85,4913.32,4842.85,4880.25,19837788,4828.04,4804.27,5067.89,5077.4,           ,0,19837788,30037696,33276968,-127.51,-112.1,-30.83
 2008/02/15,4846.02,4846.02,4742.1,4813.31,24262600,4876.32,4777.85,5023.6,5071.85,           ,0,24262600,27865110,30989018,-124.56,-114.59,-19.94
 2008/02/18,4875.21,4944.88,4845.31,4910.99,30590078,4868.49,4795.77,4982.56,5069.02,           ,0,30590078,25792496,29905496,-113.03,-114.28,2.49
 2008/02/19,4926.84,5020.75,4885.69,5020.75,36176964,4888.28,4821.63,4948.77,5069.24,           ,0,36176964,26468618,30616968,-93.96,-110.21,32.51
 2008/02/20,5032.78,5062.26,4901.66,4908.72,39557720,4906.8,4841.44,4918.92,5067.81,           ,0,39557720,30085030,31162842,-86.88,-105.55,37.34
 2008/02/21,4878.57,4924.45,4796.1,4876.03,33403616,4905.96,4867,4894.44,5064.59,           ,0,33403616,32798196,31417946,-82.95,-101.03,36.15
 2008/02/22,4850.88,4850.88,4649.81,4702.24,37918628,4883.75,4880.03,4858.83,5059.66,           ,0,37918628,35529400,31697256,-92.79,-99.38,13.18
 2008/02/25,4704.32,4722.64,4510.69,4519.78,33652000,4805.5,4837,4827.53,5055.45,           ,0,33652000,36141784,30967140,-114,-102.3,-23.39
 2008/02/26,4637.6,4668.83,4394.59,4515.53,33276390,4704.46,4796.37,4815.62,5049.77,           ,0,33276390,35561672,31015144,-129.65,-107.77,-43.76
